"","EntityID","CPGID","PlantID","source_id","germplasm_id","experiment_id","PlotID","Selection","Entry","planting_date","StartingCorner","Row","Range","easting","northing","altitude","rep","block","notes","DON","ZEA"
"475","20FHB000475",2541,"1224","20SGH001224","C10_001224","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_41_CPG2541_1224","experimental","C10","2020-10-22","SW",1,41,0,0,0,0,0,NA,0.7,0
"476","20FHB000476",2542,"408","20SGH000408","C10_000408","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_42_CPG2542_408","experimental","C10","2020-10-22","SW",1,42,0,0,0,0,0,NA,3.2,0
"477","20FHB000477",2543,"3694","20SGH003694","C10_003694","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_43_CPG2543_3694","experimental","C10","2020-10-22","SW",1,43,0,0,0,0,0,NA,1.2,0
"478","20FHB000478",2544,"3420","20SGH003420","C10_003420","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_44_CPG2544_3420","experimental","C10","2020-10-22","SW",1,44,0,0,0,0,0,NA,NA,NA
"479","20FHB000479",2545,"C9-1196","19SGH001196","C9_001196","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_45_CPG2545_C9-1196","top33 S FHB","C9 replicate","2020-10-22","SW",1,45,0,0,0,0,0,"C9 replicate",NA,NA
"480","20FHB000480",2546,"3729","20SGH003729","C10_003729","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_46_CPG2546_3729","experimental","C10","2020-10-22","SW",1,46,0,0,0,0,0,NA,NA,NA
"481","20FHB000481",2547,"2877","20SGH002877","C10_002877","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_47_CPG2547_2877","experimental","C10","2020-10-22","SW",1,47,0,0,0,0,0,NA,NA,NA
"482","20FHB000482",2548,"1350","20SGH001350","C10_001350","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_48_CPG2548_1350","experimental","C10","2020-10-22","SW",1,48,0,0,0,0,0,NA,NA,NA
"483","20FHB000483",2549,"Everest",NA,"Everest","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_49_CPG2549_Everest","resistant check","winter wheat","2020-10-22","SW",1,49,0,0,0,0,0,"ww_check",4.6,0.1
"484","20FHB000484",2550,"3179","20SGH003179","C10_003179","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_50_CPG2550_3179","experimental","C10","2020-10-22","SW",1,50,0,0,0,0,0,NA,3.7,0
"485","20FHB000485",2551,"631","20SGH000631","C10_000631","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_51_CPG2551_631","experimental","C10","2020-10-22","SW",2,50,0,0,0,0,0,NA,10.2,0
"486","20FHB000486",2552,"Bacup",NA,"Bacup","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_52_CPG2552_Bacup","resistant check","spring wheat","2020-10-22","SW",2,49,0,0,0,0,0,"sw_check",0.7,0
"487","20FHB000487",2553,"2671","20SGH002671","C10_002671","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_53_CPG2553_2671","experimental","C10","2020-10-22","SW",2,48,0,0,0,0,0,NA,NA,NA
"488","20FHB000488",2554,"1864","20SGH001864","C10_001864","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_54_CPG2554_1864","experimental","C10","2020-10-22","SW",2,47,0,0,0,0,0,NA,1.7,0
"489","20FHB000489",2555,"2736","20SGH002736","C10_002736","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_55_CPG2555_2736","experimental","C10","2020-10-22","SW",2,46,0,0,0,0,0,NA,0.7,0
"490","20FHB000490",2556,"Roblin",NA,"Roblin","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_56_CPG2556_Roblin","susceptible check","spring wheat","2020-10-22","SW",2,45,0,0,0,0,0,"sw_check",12.2,0.7
"491","20FHB000491",2557,"1782","20SGH001782","C10_001782","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_57_CPG2557_1782","experimental","C10","2020-10-22","SW",2,44,0,0,0,0,0,NA,NA,NA
"492","20FHB000492",2558,"3837","20SGH003837","C10_003837","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_58_CPG2558_3837","experimental","C10","2020-10-22","SW",2,43,0,0,0,0,0,NA,NA,NA
"493","20FHB000493",2559,"C9-1196","19SGH001196","C9_001196","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_59_CPG2559_C9-1196","top33 S FHB","C9 replicate","2020-10-22","SW",2,42,0,0,0,0,0,"C9 replicate",NA,NA
"494","20FHB000494",2560,"718","20SGH000718","C10_000718","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_60_CPG2560_718","experimental","C10","2020-10-22","SW",2,41,0,0,0,0,0,NA,2,0
"495","20FHB000495",2561,"3018","20SGH003018","C10_003018","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_61_CPG2561_3018","experimental","C10","2020-10-22","SW",2,40,0,0,0,0,0,NA,4.6,0
"496","20FHB000496",2562,"3977","20SGH003977","C10_003977","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_62_CPG2562_3977","experimental","C10","2020-10-22","SW",2,39,0,0,0,0,0,NA,NA,NA
"497","20FHB000497",2563,"3157","20SGH003157","C10_003157","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_63_CPG2563_3157","experimental","C10","2020-10-22","SW",2,38,0,0,0,0,0,NA,NA,NA
"498","20FHB000498",2564,"Overley",NA,"Overley","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_64_CPG2564_Overley","susceptible check","winter wheat","2020-10-22","SW",2,37,0,0,0,0,0,"ww_check",NA,NA
"499","20FHB000499",2565,"1016","20SGH001016","C10_001016","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_65_CPG2565_1016","experimental","C10","2020-10-22","SW",2,36,0,0,0,0,0,NA,6.1,0
"500","20FHB000500",2566,"3827","20SGH003827","C10_003827","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_66_CPG2566_3827","experimental","C10","2020-10-22","SW",2,35,0,0,0,0,0,NA,0.4,0
"501","20FHB000501",2567,"1231","20SGH001231","C10_001231","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_67_CPG2567_1231","experimental","C10","2020-10-22","SW",2,34,0,0,0,0,0,NA,NA,NA
"502","20FHB000502",2568,"C9-1222","19SGH001222","C9_001222","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_68_CPG2568_C9-1222","top10% S EB","C9 replicate","2020-10-22","SW",2,33,0,0,0,0,0,"C9 replicate",NA,NA
"503","20FHB000503",2569,"3825","20SGH003825","C10_003825","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_69_CPG2569_3825","experimental","C10","2020-10-22","SW",2,32,0,0,0,0,0,NA,NA,NA
"504","20FHB000504",2570,"1150","20SGH001150","C10_001150","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_70_CPG2570_1150","experimental","C10","2020-10-22","SW",2,31,0,0,0,0,0,NA,9,0
"505","20FHB000505",2571,"3370","20SGH003370","C10_003370","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_71_CPG2571_3370","experimental","C10","2020-10-22","SW",2,30,0,0,0,0,0,NA,6.8,0.3
"506","20FHB000506",2572,"2711","20SGH002711","C10_002711","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_72_CPG2572_2711","experimental","C10","2020-10-22","SW",2,29,0,0,0,0,0,NA,NA,NA
"507","20FHB000507",2573,"1135","20SGH001135","C10_001135","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_73_CPG2573_1135","experimental","C10","2020-10-22","SW",2,28,0,0,0,0,0,NA,7.8,0
"508","20FHB000508",2574,"Everest",NA,"Everest","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_74_CPG2574_Everest","resistant check","winter wheat","2020-10-22","SW",2,27,0,0,0,0,0,"ww_check",NA,NA
"509","20FHB000509",2575,"1239","20SGH001239","C10_001239","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_75_CPG2575_1239","experimental","C10","2020-10-22","SW",2,26,0,0,0,0,0,NA,15.1,0.6
"510","20FHB000510",2576,"911","20SGH000911","C10_000911","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_76_CPG2576_911","experimental","C10","2020-10-22","SW",2,25,0,0,0,0,0,NA,6.3,0
"511","20FHB000511",2577,"2622","20SGH002622","C10_002622","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_77_CPG2577_2622","experimental","C10","2020-10-22","SW",2,24,0,0,0,0,0,NA,1.9,0
"512","20FHB000512",2578,"3339","20SGH003339","C10_003339","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_78_CPG2578_3339","experimental","C10","2020-10-22","SW",2,23,0,0,0,0,0,NA,4.5,0.2
"513","20FHB000513",2579,"3057","20SGH003057","C10_003057","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_79_CPG2579_3057","experimental","C10","2020-10-22","SW",2,22,0,0,0,0,0,NA,8,0.6
"514","20FHB000514",2580,"551","20SGH000551","C10_000551","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_80_CPG2580_551","experimental","C10","2020-10-22","SW",2,21,0,0,0,0,0,NA,1.4,0
"515","20FHB000515",2581,"C9-1222","19SGH001222","C9_001222","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_81_CPG2581_C9-1222","top10% S EB","C9 replicate","2020-10-22","SW",2,20,0,0,0,0,0,"C9 replicate",0.7,0
"516","20FHB000516",2582,"3089","20SGH003089","C10_003089","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_82_CPG2582_3089","experimental","C10","2020-10-22","SW",2,19,0,0,0,0,0,NA,5.4,0
"517","20FHB000517",2583,"3623","20SGH003623","C10_003623","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_83_CPG2583_3623","experimental","C10","2020-10-22","SW",2,18,0,0,0,0,0,NA,3.4,0.5
"518","20FHB000518",2584,"2372","20SGH002372","C10_002372","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_84_CPG2584_2372","experimental","C10","2020-10-22","SW",2,17,0,0,0,0,0,NA,8.7,0.3
"519","20FHB000519",2585,"621","20SGH000621","C10_000621","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_85_CPG2585_621","experimental","C10","2020-10-22","SW",2,16,0,0,0,0,0,NA,8.9,0
"520","20FHB000520",2586,"2689","20SGH002689","C10_002689","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_86_CPG2586_2689","experimental","C10","2020-10-22","SW",2,15,0,0,0,0,0,NA,7.4,0
"521","20FHB000521",2587,"2672","20SGH002672","C10_002672","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_87_CPG2587_2672","experimental","C10","2020-10-22","SW",2,14,0,0,0,0,0,NA,14.8,0.4
"522","20FHB000522",2588,"3897","20SGH003897","C10_003897","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_88_CPG2588_3897","experimental","C10","2020-10-22","SW",2,13,0,0,0,0,0,NA,3,0
"523","20FHB000523",2589,"2546","20SGH002546","C10_002546","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_89_CPG2589_2546","experimental","C10","2020-10-22","SW",2,12,0,0,0,0,0,NA,11.1,0.2
"524","20FHB000524",2590,"2234","20SGH002234","C10_002234","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_90_CPG2590_2234","experimental","C10","2020-10-22","SW",2,11,0,0,0,0,0,NA,16.4,0.5
"525","20FHB000525",2591,"C9-1829","19SGH001829","C9_001829","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_91_CPG2591_C9-1829","top33 S FHB","C9 replicate","2020-10-22","SW",2,10,0,0,0,0,0,"C9 replicate",0,0
"526","20FHB000526",2592,"933","20SGH000933","C10_000933","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_92_CPG2592_933","experimental","C10","2020-10-22","SW",2,9,0,0,0,0,0,NA,13.6,0.5
"527","20FHB000527",2593,"938","20SGH000938","C10_000938","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_93_CPG2593_938","experimental","C10","2020-10-22","SW",2,8,0,0,0,0,0,NA,5.6,0
"528","20FHB000528",2594,"1174","20SGH001174","C10_001174","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_94_CPG2594_1174","experimental","C10","2020-10-22","SW",2,7,0,0,0,0,0,NA,4.1,0
"529","20FHB000529",2595,"983","20SGH000983","C10_000983","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_95_CPG2595_983","experimental","C10","2020-10-22","SW",2,6,0,0,0,0,0,NA,NA,NA
"530","20FHB000530",2596,"2341","20SGH002341","C10_002341","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_96_CPG2596_2341","experimental","C10","2020-10-22","SW",2,5,0,0,0,0,0,NA,7.2,0.1
"531","20FHB000531",2597,"3799","20SGH003799","C10_003799","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_97_CPG2597_3799","experimental","C10","2020-10-22","SW",2,4,0,0,0,0,0,NA,2.8,0
"532","20FHB000532",2598,"C9-1829","19SGH001829","C9_001829","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_98_CPG2598_C9-1829","top33 S FHB","C9 replicate","2020-10-22","SW",2,3,0,0,0,0,0,"C9 replicate",3.7,0
"533","20FHB000533",2599,"333","20SGH000333","C10_000333","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_99_CPG2599_333","experimental","C10","2020-10-22","SW",2,2,0,0,0,0,0,NA,16,0.6
"534","20FHB000534",2600,"3332","20SGH003332","C10_003332","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_100_CPG2600_3332","experimental","C10","2020-10-22","SW",2,1,0,0,0,0,0,NA,11.2,0
"535","20FHB000535",2601,"2170","20SGH002170","C10_002170","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_101_CPG2601_2170","experimental","C10","2020-10-22","SW",3,1,0,0,0,0,0,NA,5.3,0.3
"536","20FHB000536",2602,"Bacup",NA,"Bacup","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_102_CPG2602_Bacup","resistant check","spring wheat","2020-10-22","SW",3,2,0,0,0,0,0,"sw_check",NA,NA
"537","20FHB000537",2603,"2305","20SGH002305","C10_002305","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_103_CPG2603_2305","experimental","C10","2020-10-22","SW",3,3,0,0,0,0,0,NA,5.1,0
"538","20FHB000538",2604,"2428","20SGH002428","C10_002428","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_104_CPG2604_2428","experimental","C10","2020-10-22","SW",3,4,0,0,0,0,0,NA,8.6,0
"539","20FHB000539",2605,"1456","20SGH001456","C10_001456","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_105_CPG2605_1456","experimental","C10","2020-10-22","SW",3,5,0,0,0,0,0,NA,10.6,0
"540","20FHB000540",2606,"2509","20SGH002509","C10_002509","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_106_CPG2606_2509","experimental","C10","2020-10-22","SW",3,6,0,0,0,0,0,NA,8.1,0
"541","20FHB000541",2607,"Bacup",NA,"Bacup","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_107_CPG2607_Bacup","resistant check","spring wheat","2020-10-22","SW",3,7,0,0,0,0,0,"sw_check",3.3,0
"542","20FHB000542",2608,"3292","20SGH003292","C10_003292","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_108_CPG2608_3292","experimental","C10","2020-10-22","SW",3,8,0,0,0,0,0,NA,NA,NA
"543","20FHB000543",2609,"2272","20SGH002272","C10_002272","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_109_CPG2609_2272","experimental","C10","2020-10-22","SW",3,9,0,0,0,0,0,NA,0.6,0
"544","20FHB000544",2610,"420","20SGH000420","C10_000420","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_110_CPG2610_420","experimental","C10","2020-10-22","SW",3,10,0,0,0,0,0,NA,NA,NA
"545","20FHB000545",2611,"285","20SGH000285","C10_000285","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_111_CPG2611_285","experimental","C10","2020-10-22","SW",3,11,0,0,0,0,0,NA,1.7,0
"546","20FHB000546",2612,"2847","20SGH002847","C10_002847","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_112_CPG2612_2847","experimental","C10","2020-10-22","SW",3,12,0,0,0,0,0,NA,2.9,0
"547","20FHB000547",2613,"2745","20SGH002745","C10_002745","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_113_CPG2613_2745","experimental","C10","2020-10-22","SW",3,13,0,0,0,0,0,NA,8.5,0
"548","20FHB000548",2614,"3379","20SGH003379","C10_003379","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_114_CPG2614_3379","experimental","C10","2020-10-22","SW",3,14,0,0,0,0,0,NA,NA,NA
"549","20FHB000549",2615,"930","20SGH000930","C10_000930","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_115_CPG2615_930","experimental","C10","2020-10-22","SW",3,15,0,0,0,0,0,NA,3.6,0.4
"550","20FHB000550",2616,"Everest",NA,"Everest","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_116_CPG2616_Everest","resistant check","winter wheat","2020-10-22","SW",3,16,0,0,0,0,0,"ww_check",22,1.3
"551","20FHB000551",2617,"3293","20SGH003293","C10_003293","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_117_CPG2617_3293","experimental","C10","2020-10-22","SW",3,17,0,0,0,0,0,NA,NA,NA
"552","20FHB000552",2618,"902","20SGH000902","C10_000902","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_118_CPG2618_902","experimental","C10","2020-10-22","SW",3,18,0,0,0,0,0,NA,NA,NA
"553","20FHB000553",2619,"2471","20SGH002471","C10_002471","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_119_CPG2619_2471","experimental","C10","2020-10-22","SW",3,19,0,0,0,0,0,NA,4.5,0.1
"554","20FHB000554",2620,"2442","20SGH002442","C10_002442","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_120_CPG2620_2442","experimental","C10","2020-10-22","SW",3,20,0,0,0,0,0,NA,0.2,0
"555","20FHB000555",2621,"3788","20SGH003788","C10_003788","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_121_CPG2621_3788","experimental","C10","2020-10-22","SW",3,21,0,0,0,0,0,NA,6.5,0.1
"556","20FHB000556",2622,"3240","20SGH003240","C10_003240","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_122_CPG2622_3240","experimental","C10","2020-10-22","SW",3,22,0,0,0,0,0,NA,10.9,1.5
"557","20FHB000557",2623,"1556","20SGH001556","C10_001556","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_123_CPG2623_1556","experimental","C10","2020-10-22","SW",3,23,0,0,0,0,0,NA,7.6,0
"558","20FHB000558",2624,"299","20SGH000299","C10_000299","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_124_CPG2624_299","experimental","C10","2020-10-22","SW",3,24,0,0,0,0,0,NA,13.5,0
"559","20FHB000559",2625,"2373","20SGH002373","C10_002373","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_125_CPG2625_2373","experimental","C10","2020-10-22","SW",3,25,0,0,0,0,0,NA,9.3,0
"560","20FHB000560",2626,"1359","20SGH001359","C10_001359","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_126_CPG2626_1359","experimental","C10","2020-10-22","SW",3,26,0,0,0,0,0,NA,9.9,0
"561","20FHB000561",2627,"C9-2587","19SGH002587","C9_002587","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_127_CPG2627_C9-2587","top10% R OH","C9 replicate","2020-10-22","SW",3,27,0,0,0,0,0,"C9 replicate",4.3,0
"562","20FHB000562",2628,"3187","20SGH003187","C10_003187","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_128_CPG2628_3187","experimental","C10","2020-10-22","SW",3,28,0,0,0,0,0,NA,NA,NA
"563","20FHB000563",2629,"3443","20SGH003443","C10_003443","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_129_CPG2629_3443","experimental","C10","2020-10-22","SW",3,29,0,0,0,0,0,NA,2.9,0
"564","20FHB000564",2630,"Roblin",NA,"Roblin","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_130_CPG2630_Roblin","susceptible check","spring wheat","2020-10-22","SW",3,30,0,0,0,0,0,"sw_check",8.8,0
"565","20FHB000565",2631,"979","20SGH000979","C10_000979","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_131_CPG2631_979","experimental","C10","2020-10-22","SW",3,31,0,0,0,0,0,NA,3.3,0
"566","20FHB000566",2632,"3359","20SGH003359","C10_003359","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_132_CPG2632_3359","experimental","C10","2020-10-22","SW",3,32,0,0,0,0,0,NA,NA,NA
"567","20FHB000567",2633,"27","20SGH000027","C10_000027","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_133_CPG2633_27","experimental","C10","2020-10-22","SW",3,33,0,0,0,0,0,NA,11.4,2.5
"568","20FHB000568",2634,"1387","20SGH001387","C10_001387","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_134_CPG2634_1387","experimental","C10","2020-10-22","SW",3,34,0,0,0,0,0,NA,3.4,0
"569","20FHB000569",2635,"2778","20SGH002778","C10_002778","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_135_CPG2635_2778","experimental","C10","2020-10-22","SW",3,35,0,0,0,0,0,NA,NA,NA
"570","20FHB000570",2636,"132","20SGH000132","C10_000132","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_136_CPG2636_132","experimental","C10","2020-10-22","SW",3,36,0,0,0,0,0,NA,NA,NA
"571","20FHB000571",2637,"Overley",NA,"Overley","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_137_CPG2637_Overley","susceptible check","winter wheat","2020-10-22","SW",3,37,0,0,0,0,0,"ww_check",NA,NA
"572","20FHB000572",2638,"1923","20SGH001923","C10_001923","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_138_CPG2638_1923","experimental","C10","2020-10-22","SW",3,38,0,0,0,0,0,NA,0,0
"573","20FHB000573",2639,"2441","20SGH002441","C10_002441","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_139_CPG2639_2441","experimental","C10","2020-10-22","SW",3,39,0,0,0,0,0,NA,NA,NA
"574","20FHB000574",2640,"897","20SGH000897","C10_000897","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_140_CPG2640_897","experimental","C10","2020-10-22","SW",3,40,0,0,0,0,0,NA,0,0
"575","20FHB000575",2641,"50","20SGH000050","C10_000050","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_141_CPG2641_50","experimental","C10","2020-10-22","SW",3,41,0,0,0,0,0,NA,NA,NA
"576","20FHB000576",2642,"1332","20SGH001332","C10_001332","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_142_CPG2642_1332","experimental","C10","2020-10-22","SW",3,42,0,0,0,0,0,NA,2.1,0.3
"577","20FHB000577",2643,"C9-2587","19SGH002587","C9_002587","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_143_CPG2643_C9-2587","top10% R OH","C9 replicate","2020-10-22","SW",3,43,0,0,0,0,0,"C9 replicate",0.6,0
"578","20FHB000578",2644,"3259","20SGH003259","C10_003259","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_144_CPG2644_3259","experimental","C10","2020-10-22","SW",3,44,0,0,0,0,0,NA,0,0
"579","20FHB000579",2645,"Bacup",NA,"Bacup","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_145_CPG2645_Bacup","resistant check","spring wheat","2020-10-22","SW",3,45,0,0,0,0,0,"sw_check",5.4,0.3
"580","20FHB000580",2646,"2262","20SGH002262","C10_002262","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_146_CPG2646_2262","experimental","C10","2020-10-22","SW",3,46,0,0,0,0,0,NA,0.5,0
"581","20FHB000581",2647,"61","20SGH000061","C10_000061","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_147_CPG2647_61","experimental","C10","2020-10-22","SW",3,47,0,0,0,0,0,NA,1.7,0
"582","20FHB000582",2648,"90","20SGH000090","C10_000090","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_148_CPG2648_90","experimental","C10","2020-10-22","SW",3,48,0,0,0,0,0,NA,2,0
"583","20FHB000583",2649,"3272","20SGH003272","C10_003272","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_149_CPG2649_3272","experimental","C10","2020-10-22","SW",3,49,0,0,0,0,0,NA,3.5,0
"584","20FHB000584",2650,"Everest",NA,"Everest","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_150_CPG2650_Everest","resistant check","winter wheat","2020-10-22","SW",3,50,0,0,0,0,0,"ww_check",NA,NA
"585","20FHB000585",2651,"3277","20SGH003277","C10_003277","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_151_CPG2651_3277","experimental","C10","2020-10-22","SW",4,50,0,0,0,0,0,NA,NA,NA
"586","20FHB000586",2652,"1772","20SGH001772","C10_001772","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_152_CPG2652_1772","experimental","C10","2020-10-22","SW",4,49,0,0,0,0,0,NA,NA,NA
"587","20FHB000587",2653,"1899","20SGH001899","C10_001899","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_153_CPG2653_1899","experimental","C10","2020-10-22","SW",4,48,0,0,0,0,0,NA,0.9,0
"588","20FHB000588",2654,"2109","20SGH002109","C10_002109","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_154_CPG2654_2109","experimental","C10","2020-10-22","SW",4,47,0,0,0,0,0,NA,1.2,0
"589","20FHB000589",2655,"3693","20SGH003693","C10_003693","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_155_CPG2655_3693","experimental","C10","2020-10-22","SW",4,46,0,0,0,0,0,NA,NA,NA
"590","20FHB000590",2656,"Roblin",NA,"Roblin","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_156_CPG2656_Roblin","susceptible check","spring wheat","2020-10-22","SW",4,45,0,0,0,0,0,"sw_check",21.8,0.8
"591","20FHB000591",2657,"1692","20SGH001692","C10_001692","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_157_CPG2657_1692","experimental","C10","2020-10-22","SW",4,44,0,0,0,0,0,NA,NA,NA
"592","20FHB000592",2658,"2903","20SGH002903","C10_002903","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_158_CPG2658_2903","experimental","C10","2020-10-22","SW",4,43,0,0,0,0,0,NA,9.3,0.4
